model,generation,problem_key,top25_count
qwen,gen_2,p03143 nikkei programming contest 2019 weights on vertices and edges,0
qwen,gen_2,p03212 atcoder beginner contest 114 755,0
qwen,gen_2,p03214 dwango programming contest v thumbnail,0
qwen,gen_2,p03258 atcoder grand contest 027 abbreviate,0
qwen,gen_2,p03294 atcoder beginner contest 103 modulo summation,0
qwen,gen_2,p03343 atcoder regular contest 098 range minimum queries,0
qwen,gen_2,p03474 atcoder beginner contest 084 postal code,0
qwen,gen_2,p03519 code festival 2017 elimination tournament round 1 parallel paired parentheses,0
qwen,gen_2,p03686 atcoder regular contest 076 exhausted,0
qwen,gen_2,p03725 atcoder grand contest 014 closed rooms,0
qwen,gen_2,p03771 atcoder grand contest 012 camel and oases,0
qwen,gen_2,p03837 atcoder beginner contest 051 candidates of no shortest paths,0
qwen,gen_2,p03839 atcoder grand contest 008 contiguous repainting,0
qwen,gen_2,p03893 code festival 2016 relay parallel trichotomy,0
qwen,gen_2,p03932 square869120contest 3 souvenirs,0
qwen,gen_2,p03963 atcoder beginner contest 046 painting balls with atcodeer,0
qwen,gen_2,p04004 atcoder regular contest 061 card game for three,0
qwen,gen_2,p04006 atcoder grand contest 004 colorful slimes,0
qwen,gen_2,p04052 atcoder grand contest 001 wide swap,0
qwen,gen_3,1000 c covered points count,0
qwen,gen_3,1003 d coins and queries,0
qwen,gen_3,1007 e mini metro,0
qwen,gen_3,1011 a stages,0
qwen,gen_3,1012 e cycle sort,0
qwen,gen_3,1016 c vasya and the mushrooms,0
qwen,gen_3,1027 e inverse coloring,0
qwen,gen_3,103 c russian roulette,0
qwen,gen_3,1031 b curiosity has no limits,0
qwen,gen_3,1043 a elections,0
qwen,gen_3,1045 d interstellar battle,0
qwen,gen_3,105 c item world,0
qwen,gen_3,1053 c putting boxes together,0
qwen,gen_3,1068 d array without local maximums,0
qwen,gen_3,1070 c cloud computing,0
qwen,gen_3,1081 d maximum distance,0
qwen,gen_3,1084 c the fair nut and string,0
qwen,gen_3,1090 c new year presents,0
qwen,gen_3,1096 e the top scorer,0
qwen,gen_3,1110 e magic stones,0
qwen,gen_3,1117 f crisp string,0
qwen,gen_3,1129 a2 toy train,0
qwen,gen_3,1139 c edgy trees,0
qwen,gen_3,1139 e maximize mex,0
qwen,gen_3,1140 b good string,0
qwen,gen_3,1144 b parity alternated deletions,0
qwen,gen_3,1148 c crazy diamond,0
qwen,gen_3,1155 a reverse a substring,0
qwen,gen_3,1157 c2 increasing subsequence hard version,0
qwen,gen_3,1157 e minimum array,0
qwen,gen_3,1158 f density of subarrays,0
qwen,gen_3,1165 a remainder,0
qwen,gen_3,1169 e and reachability,0
qwen,gen_3,117 b very interesting game,0
qwen,gen_3,1179 e alesya and discrete math,0
qwen,gen_3,1184 b3 the doctor meets vader hard,0
qwen,gen_3,1187 g gang up,0
qwen,gen_3,1189 d1 add on a tree,0
qwen,gen_3,1191 c tokitsukaze and discard items,0
qwen,gen_3,1195 d2 submarine in the rybinsk sea hard edition,0
qwen,gen_3,1198 a mp3,0
qwen,gen_3,1198 c matching vs independent set,0
qwen,gen_3,12 d ball,0
qwen,gen_3,120 c winnie the pooh and honey,0
qwen,gen_3,1202 c you are given a wasd string,0
qwen,gen_3,121 c lucky permutation,0
qwen,gen_3,1214 h tiles placement,0
qwen,gen_3,1215 b the number of products,0
qwen,gen_3,1219 h function composition,0
qwen,gen_3,1225 b1 tv subscriptions easy version,0
qwen,gen_3,1244 c the football season,0
qwen,gen_3,1249 d1 too many segments easy version,0
qwen,gen_3,1251 e1 voting easy version,0
qwen,gen_3,1253 f cheap robot,0
qwen,gen_3,1256 e yet another division into teams,0
qwen,gen_3,1269 b modulo equality,0
qwen,gen_3,1271 c shawarma tent,0
qwen,gen_3,1290 a mind control,0
qwen,gen_3,1291 e prefix enlightenment,0
qwen,gen_3,1294 d mex maximizing,0
qwen,gen_3,1305 b kuroni and simple strings,0
qwen,gen_3,1323 d present,0
qwen,gen_3,133 d piet,0
qwen,gen_3,1332 g no monotone triples,0
qwen,gen_3,1334 d minimum euler cycle,0
qwen,gen_3,1336 f journey,0
qwen,gen_3,1342 c yet another counting problem,0
qwen,gen_3,1344 a hilbert s hotel,0
qwen,gen_3,1348 f phoenix and memory,0
qwen,gen_3,1353 c board moves,0
qwen,gen_3,1354 f summoning minions,0
qwen,gen_3,1359 d yet another yet another task,0
qwen,gen_3,136 b ternary logic,0
qwen,gen_3,1361 e james and the chase,0
qwen,gen_3,1364 c ehab and prefix mexs,0
qwen,gen_3,1364 e x or,0
qwen,gen_3,1379 f1 chess strikes back easy version,0
qwen,gen_3,1384 f rearrange,0
qwen,gen_3,1392 b omkar and infinity clock,0
qwen,gen_3,1397 c multiples of length,0
qwen,gen_3,1406 a subset mex,0
qwen,gen_3,1406 c link cut centroids,0
qwen,gen_3,1408 a circle coloring,0
qwen,gen_3,141 c queue,0
qwen,gen_3,1413 f roads and ramen,0
qwen,gen_3,1416 d graph and queries,0
qwen,gen_3,1420 d rescue nibel,0
qwen,gen_3,1421 b putting bricks in the wall,0
qwen,gen_3,1423 h virus,0
qwen,gen_3,1427 d unshuffling a deck,0
qwen,gen_3,1450 b balls of steel,0
qwen,gen_3,1451 d circle game,0
qwen,gen_3,1455 f string and operations,0
qwen,gen_3,1466 f euclid s nightmare,0
qwen,gen_3,1468 j road reform,0
qwen,gen_3,147 b smile house,0
qwen,gen_3,1473 g tiles,0
qwen,gen_3,148 b escape,0
qwen,gen_3,149 b martian clock,0
qwen,gen_3,1490 d permutation transformation,0
qwen,gen_3,1490 g old floppy drive,0
qwen,gen_3,1506 f triangular paths,0
qwen,gen_3,1508 c complete the mst,0
qwen,gen_3,1511 f chainword,0
qwen,gen_3,1515 i phoenix and diamonds,0
qwen,gen_3,152 e garden,0
qwen,gen_3,1523 b lord of the values,0
qwen,gen_3,1523 d love hate,0
qwen,gen_3,1534 d lost tree,0
qwen,gen_3,157 a game outcome,0
qwen,gen_3,161 b discounts,0
qwen,gen_3,166 a rank list,0
qwen,gen_3,177 c1 party,0
qwen,gen_3,19 b checkout assistant,0
qwen,gen_3,198 d cube snake,0
qwen,gen_3,203 e transportation,0
qwen,gen_3,207 d9 the beaver s problem 3,0
qwen,gen_3,219 a k string,0
qwen,gen_3,235 d graph game,0
qwen,gen_3,245 f log stream analysis,0
qwen,gen_3,248 a cupboards,0
qwen,gen_3,25 d roads not only in berland,0
qwen,gen_3,272 b dima and sequence,0
qwen,gen_3,277 c game,0
qwen,gen_3,278 b new problem,0
qwen,gen_3,283 d cows and cool sequences,0
qwen,gen_3,287 d shifting,0
qwen,gen_3,293 d ksusha and square,0
qwen,gen_3,305 a strange addition,0
qwen,gen_3,306 c white black and white again,0
qwen,gen_3,312 d cats transport,0
qwen,gen_3,316 b2 ekg,0
qwen,gen_3,317 b ants,0
qwen,gen_3,323 c two permutations,0
qwen,gen_3,348 a mafia,0
qwen,gen_3,348 e pilgrims,0
qwen,gen_3,352 e jeff and brackets,0
qwen,gen_3,354 e lucky number representation,0
qwen,gen_3,361 c levko and array recovery,0
qwen,gen_3,366 d dima and trap graph,0
qwen,gen_3,378 c maze,0
qwen,gen_3,38 c blinds,0
qwen,gen_3,388 e fox and meteor shower,0
qwen,gen_3,415 e mashmokh and reverse operation,0
qwen,gen_3,42 a guilty to the kitchen,0
qwen,gen_3,421 d bug in code,0
qwen,gen_3,425 a sereja and swaps,0
qwen,gen_3,438 a the child and toy,0
qwen,gen_3,442 c artem and array,0
qwen,gen_3,455 c civilization,0
qwen,gen_3,464 d world of darkraft 2,0
qwen,gen_3,478 a initial bet,0
qwen,gen_3,480 b long jumps,0
qwen,gen_3,494 d birthday,0
qwen,gen_3,505 b mr kitayuta s colorful graph,0
qwen,gen_3,516 c drazil and park,0
qwen,gen_3,521 c pluses everywhere,0
qwen,gen_3,526 a king of thieves,0
qwen,gen_3,529 a and yet another bracket sequence,0
qwen,gen_3,548 e mike and foam,0
qwen,gen_3,551 b zgukistringz,0
qwen,gen_3,554 c kyoya and colored balls,0
qwen,gen_3,554 e love triangles,0
qwen,gen_3,556 c case of matryoshkas,0
qwen,gen_3,56 e domino principle,0
qwen,gen_3,575 b bribes,0
qwen,gen_3,578 c weakness and poorness,0
qwen,gen_3,580 b kefa and company,0
qwen,gen_3,582 a gcd table,0
qwen,gen_3,587 d duff in mafia,0
qwen,gen_3,592 e bcpc,0
qwen,gen_3,593 c beautiful function,0
qwen,gen_3,602 a two bases,0
qwen,gen_3,604 a uncowed forces,0
qwen,gen_3,609 b the best gift,0
qwen,gen_3,609 f frogs and mosquitoes,0
qwen,gen_3,613 a peter and snow blower,0
qwen,gen_3,614 c peter and snow blower,0
qwen,gen_3,615 a bulbs,0
qwen,gen_3,624 d array gcd,0
qwen,gen_3,662 c binary table,0
qwen,gen_3,666 b world tour,0
qwen,gen_3,67 e save the city,0
qwen,gen_3,675 e trains and statistic,0
qwen,gen_3,685 d kay and eternity,0
qwen,gen_3,691 d swaps in permutation,0
qwen,gen_3,698 b fix a tree,0
qwen,gen_3,698 d limak and shooting points,0
qwen,gen_3,7 b memory manager,0
qwen,gen_3,703 c chris and road,0
qwen,gen_3,712 d memory and scores,0
qwen,gen_3,716 d complete the graph,0
qwen,gen_3,719 e sasha and array,0
qwen,gen_3,724 f uniformly branched trees,0
qwen,gen_3,730 j bottles,0
qwen,gen_3,737 a road to cinema,0
qwen,gen_3,747 c servers,0
qwen,gen_3,757 d felicity s big secret revealed,0
qwen,gen_3,76 b mice,0
qwen,gen_3,763 d timofey and a flat tree,0
qwen,gen_3,765 d artsem and saunders,0
qwen,gen_3,787 c berzerk,0
qwen,gen_3,789 a anastasia and pebbles,0
qwen,gen_3,79 d password,0
qwen,gen_3,793 f julia the snail,0
qwen,gen_3,794 c naming company,0
qwen,gen_3,825 e minimal labels,0
qwen,gen_3,83 c track,0
qwen,gen_3,840 b leha and another game about graph,0
qwen,gen_3,848 c goodbye souvenir,0
qwen,gen_3,868 a bark to unlock,0
qwen,gen_3,870 a search for pretty integers,0
qwen,gen_3,887 b cubes for masha,0
qwen,gen_3,891 d sloth,0
qwen,gen_3,893 a chess for three,0
qwen,gen_3,896 e welcome home chtholly,0
qwen,gen_3,9 e interesting graph and apples,0
qwen,gen_3,901 d weighting a tree,0
qwen,gen_3,903 d almost difference,0
qwen,gen_3,909 d colorful points,0
qwen,gen_3,914 f substrings in a string,0
qwen,gen_3,920 e connected components,0
qwen,gen_3,925 e may holidays,0
qwen,gen_3,952 c ravioli sort,0
qwen,gen_3,958 e2 guard duty medium,0
qwen,gen_3,979 e kuro and topological parity,0
qwen,gen_3,980 e the number games,0
qwen,gen_3,985 a chess placing,0
qwen,gen_3,989 e a trance of nightfall,0
qwen,gen_3,99 b help chef gerasim,0
qwen,gen_3,993 d compute power,0
qwen,gen_3,996 f game,0
qwen,gen_3,999 f cards and joy,0
qwen,gen_3,p00025 hit and blow,0
qwen,gen_3,p00032 plastic board,0
qwen,gen_3,p00156 moats around the castle,0
qwen,gen_3,p00224 bicycle diet,0
qwen,gen_3,p00313 secret investigation,0
qwen,gen_3,p00386 gathering,0
qwen,gen_3,p00395 maze and items,0
qwen,gen_3,p00447 searching constellation,0
qwen,gen_3,p00602 fibonacci sets,0
qwen,gen_3,p00680 knd factory,0
qwen,gen_3,p00698 missing numbers,0
qwen,gen_3,p00720 earth observation with a mobile robot team,0
qwen,gen_3,p00738 roll a big ball,0
qwen,gen_3,p00748 pollock s conjecture,0
qwen,gen_3,p00786 but we need a diagram,0
qwen,gen_3,p00812 equals are equals,0
qwen,gen_3,p00819 unreliable message,0
qwen,gen_3,p00822 weather forecast,0
qwen,gen_3,p00839 organize your train,0
qwen,gen_3,p00860 the morning after halloween,0
qwen,gen_3,p00878 origami through hole,0
qwen,gen_3,p00918 dragon s cruller,0
qwen,gen_3,p00943 routing a marathon race,0
qwen,gen_3,p00971 shortest common non subsequence,0
qwen,gen_3,p01051 squid ink,0
qwen,gen_3,p01083 redblue,0
qwen,gen_3,p01086 short phrase,0
qwen,gen_3,p01123 let s move tiles,0
qwen,gen_3,p01150 eight princes,0
qwen,gen_3,p01179 cousin s aunt,0
qwen,gen_3,p01210 speed,0
qwen,gen_3,p01222 walk under a scorching sun,0
qwen,gen_3,p01262 adaptive time slicing quantization,0
qwen,gen_3,p01320 magical island 2,0
qwen,gen_3,p01346 ropeway,0
qwen,gen_3,p01353 rabbit plays games,0
qwen,gen_3,p01402 anipero,0
qwen,gen_3,p01422 beautiful currency,0
qwen,gen_3,p01458 kth sentence,0
qwen,gen_3,p01535 markup language has declined,0
qwen,gen_3,p01556 convexcut,0
qwen,gen_3,p01576 exciting bicycle,0
qwen,gen_3,p01609 one,0
qwen,gen_3,p01650 stack maze,0
qwen,gen_3,p01691 disappear drive,0
qwen,gen_3,p01756 longest match,0
qwen,gen_3,p01896 folding paper,0
qwen,gen_3,p01963 separate string,0
qwen,gen_3,p01970 the diversity of prime factorization,0
qwen,gen_3,p01974 pigeonhole principle,0
qwen,gen_3,p02042 absum,0
qwen,gen_3,p02120 cluster network,0
qwen,gen_3,p02185 many decimal integers,0
qwen,gen_3,p02211 apple adventure,0
qwen,gen_3,p02216 array game,0
qwen,gen_3,p02257 prime numbers,0
qwen,gen_3,p02369 cycle detection for a directed graph,0
qwen,gen_3,p02574 atcoder beginner contest 177 coprime,0
qwen,gen_3,p02652 atcoder grand contest 045 01 unbalanced,0
qwen,gen_3,p02741 panasonic programming contest 2020 kth term,0
qwen,gen_3,p02744 panasonic programming contest 2020 string equivalence,0
qwen,gen_3,p02838 atcoder beginner contest 147 xor sum 4,0
qwen,gen_3,p02868 nikkei programming contest 2019 2 shortest path on a line,0
qwen,gen_3,p02896 atcoder grand contest 039 min product sum,0
qwen,gen_3,p02975 atcoder grand contest 035 xor circle,0
qwen,gen_3,p03003 atcoder beginner contest 130 common subsequence,0
qwen,gen_3,p03031 atcoder beginner contest 128 switches,0
qwen,gen_3,p03052 diverta 2019 programming contest edge ordering,0
qwen,gen_3,p03143 nikkei programming contest 2019 weights on vertices and edges,0
qwen,gen_3,p03294 atcoder beginner contest 103 modulo summation,0
qwen,gen_3,p03343 atcoder regular contest 098 range minimum queries,0
qwen,gen_3,p03371 atcoder beginner contest 095 half and half,0
qwen,gen_3,p03443 atcoder petrozavodsk contest 001 colorful doors,0
qwen,gen_3,p03452 atcoder regular contest 090 people on a line,0
qwen,gen_3,p03474 atcoder beginner contest 084 postal code,0
qwen,gen_3,p03534 code festival 2017 final parallel palindrome phobia,0
qwen,gen_3,p03616 atcoder regular contest 082 sandglass,0
qwen,gen_3,p03684 atcoder regular contest 076 built,0
qwen,gen_3,p03694 atcoder beginner contest 064 traveling atcodeer problem,0
qwen,gen_3,p03932 square869120contest 3 souvenirs,0
qwen,gen_3,p03940 atcoder grand contest 007 shik and game,0
qwen,gen_3,p04004 atcoder regular contest 061 card game for three,0
qwen,gen_3,p04048 atcoder grand contest 001 mysterious light,0
qwen,gen_3,p04052 atcoder grand contest 001 wide swap,0
