model,generation,instruction_id,error_id,severity,cwe,cwe_category
human,soln2,167,passedByValue,performance,398.0,Other
human,soln2,167,passedByValue,performance,398.0,Other
human,soln2,167,passedByValue,performance,398.0,Other
human,soln2,167,passedByValue,performance,398.0,Other
human,soln2,167,passedByValue,performance,398.0,Other
human,soln2,167,passedByValue,performance,398.0,Other
human,soln2,167,passedByValue,performance,398.0,Other
human,soln2,167,passedByValue,performance,398.0,Other
human,soln2,167,constParameterPointer,style,398.0,Other
human,soln2,210,shadowVariable,style,398.0,Other
human,soln2,81,constVariableReference,style,398.0,Other
human,soln2,81,constVariableReference,style,398.0,Other
human,soln2,81,constVariableReference,style,398.0,Other
human,soln2,81,constVariableReference,style,398.0,Other
human,soln2,81,useStlAlgorithm,style,398.0,Other
human,soln2,221,shadowVariable,style,398.0,Other
human,soln2,190,uninitvar,warning,457.0,Null / Initialization
human,soln2,190,unusedVariable,style,563.0,Other
human,soln2,172,unusedVariable,style,563.0,Other
human,soln2,241,uninitvar,warning,457.0,Null / Initialization
human,soln2,63,unusedVariable,style,563.0,Other
human,soln2,216,shadowVariable,style,398.0,Other
human,soln2,46,invalidscanf,warning,119.0,Memory Safety
human,soln2,46,invalidscanf,warning,119.0,Memory Safety
human,soln2,189,unreadVariable,style,563.0,Other
human,soln2,189,unusedVariable,style,563.0,Other
human,soln2,189,unusedVariable,style,563.0,Other
human,soln2,189,unusedVariable,style,563.0,Other
human,soln2,189,unusedVariable,style,563.0,Other
human,soln2,189,unusedVariable,style,563.0,Other
human,soln2,189,unusedVariable,style,563.0,Other
human,soln2,272,variableScope,style,398.0,Other
human,soln2,272,shadowVariable,style,398.0,Other
human,soln2,247,noExplicitConstructor,style,398.0,Other
human,soln2,20,shadowVariable,style,398.0,Other
human,soln2,243,initializerList,style,398.0,Other
human,soln2,243,shadowVariable,style,398.0,Other
human,soln2,125,shadowVariable,style,398.0,Other
human,soln2,125,shadowVariable,style,398.0,Other
human,soln2,83,constVariable,style,398.0,Other
human,soln2,94,shadowVariable,style,398.0,Other
human,soln2,94,shadowVariable,style,398.0,Other
human,soln2,102,identicalInnerCondition,warning,398.0,Other
human,soln2,102,shadowVariable,style,398.0,Other
human,soln2,179,constParameterReference,style,398.0,Other
human,soln2,179,shiftTooManyBitsSigned,portability,758.0,Logic / Undefined Behavior
human,soln2,50,variableScope,style,398.0,Other
human,soln2,29,postfixOperator,performance,398.0,Other
human,soln2,29,postfixOperator,performance,398.0,Other
human,soln2,274,uninitvar,warning,457.0,Null / Initialization
human,soln2,55,unreadVariable,style,563.0,Other
human,soln2,222,invalidscanf,warning,119.0,Memory Safety
human,soln2,222,invalidscanf,warning,119.0,Memory Safety
human,soln2,271,duplicateBranch,style,398.0,Other
human,soln2,73,uninitMemberVar,warning,398.0,Other
human,soln2,73,uninitMemberVar,warning,398.0,Other
human,soln2,73,functionConst,style,398.0,Other
human,soln2,73,functionConst,style,398.0,Other
human,soln2,73,noExplicitConstructor,style,398.0,Other
human,soln2,73,noExplicitConstructor,style,398.0,Other
human,soln2,73,shadowVariable,style,398.0,Other
human,soln2,73,shadowVariable,style,398.0,Other
human,soln2,73,shadowVariable,style,398.0,Other
human,soln2,53,zerodiv,error,369.0,Logic / Undefined Behavior
human,soln2,39,constParameterPointer,style,398.0,Other
human,soln2,160,constParameterReference,style,398.0,Other
human,soln2,160,constParameterReference,style,398.0,Other
human,soln2,160,constParameterPointer,style,398.0,Other
human,soln2,242,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
human,soln2,242,useStlAlgorithm,style,398.0,Other
human,soln2,242,derefInvalidIteratorRedundantCheck,warning,825.0,Other
human,soln2,242,legacyUninitvar,error,457.0,Null / Initialization
human,soln2,244,constVariableReference,style,398.0,Other
human,soln2,202,variableScope,style,398.0,Other
human,soln2,170,arrayIndexThenCheck,style,398.0,Other
human,soln2,204,variableScope,style,398.0,Other
human,soln2,204,unreadVariable,style,563.0,Other
human,soln2,204,unusedVariable,style,563.0,Other
human,soln2,250,variableScope,style,398.0,Other
human,soln2,250,shadowVariable,style,398.0,Other
human,soln2,225,postfixOperator,performance,398.0,Other
human,soln2,138,postfixOperator,performance,398.0,Other
human,soln2,176,invalidscanf,warning,119.0,Memory Safety
human,soln2,194,unusedVariable,style,563.0,Other
human,soln2,100,selfAssignment,style,398.0,Other
human,soln2,100,selfAssignment,style,398.0,Other
human,soln2,100,shadowVariable,style,398.0,Other
human,soln2,100,constVariablePointer,style,398.0,Other
human,soln2,17,unreadVariable,style,563.0,Other
human,soln2,17,unreadVariable,style,563.0,Other
human,soln2,17,unreadVariable,style,563.0,Other
human,soln2,17,unreadVariable,style,563.0,Other
human,soln2,131,invalidscanf,warning,119.0,Memory Safety
human,soln2,98,variableScope,style,398.0,Other
human,soln2,98,variableScope,style,398.0,Other
human,soln2,98,variableScope,style,398.0,Other
human,soln2,98,shadowVariable,style,398.0,Other
human,soln2,98,unusedVariable,style,563.0,Other
human,soln2,19,noExplicitConstructor,style,398.0,Other
human,soln2,19,noExplicitConstructor,style,398.0,Other
human,soln2,156,variableScope,style,398.0,Other
human,soln2,75,noExplicitConstructor,style,398.0,Other
human,soln2,75,useStlAlgorithm,style,398.0,Other
human,soln2,75,unreadVariable,style,563.0,Other
human,soln2,140,variableScope,style,398.0,Other
human,soln2,140,unreadVariable,style,563.0,Other
human,soln2,175,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
human,soln2,175,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
human,soln2,175,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
human,soln2,175,invalidscanf,warning,119.0,Memory Safety
human,soln2,175,invalidscanf,warning,119.0,Memory Safety
human,soln2,175,invalidscanf,warning,119.0,Memory Safety
human,soln2,145,variableScope,style,398.0,Other
human,soln2,145,constParameterReference,style,398.0,Other
human,soln2,145,constParameterReference,style,398.0,Other
human,soln2,145,constParameterReference,style,398.0,Other
human,soln2,145,constParameterReference,style,398.0,Other
human,soln2,145,constParameterReference,style,398.0,Other
human,soln2,145,constParameterReference,style,398.0,Other
human,soln2,162,identicalConditionAfterEarlyExit,warning,398.0,Other
human,soln2,224,invalidPrintfArgType_sint,portability,686.0,Other
human,soln2,1,constVariableReference,style,398.0,Other
human,soln2,82,variableScope,style,398.0,Other
human,soln2,82,unreadVariable,style,563.0,Other
human,soln2,215,constParameterReference,style,398.0,Other
human,soln2,251,unusedVariable,style,563.0,Other
human,soln2,251,unusedVariable,style,563.0,Other
human,soln2,184,arrayIndexOutOfBoundsCond,warning,788.0,Other
human,soln2,184,missingReturn,error,758.0,Logic / Undefined Behavior
human,soln2,184,passedByValue,performance,398.0,Other
human,soln2,184,passedByValue,performance,398.0,Other
human,soln2,184,passedByValue,performance,398.0,Other
human,soln2,184,passedByValue,performance,398.0,Other
human,soln2,184,passedByValue,performance,398.0,Other
human,soln2,184,passedByValue,performance,398.0,Other
human,soln2,136,redundantInitialization,style,563.0,Other
human,soln2,136,shadowVariable,style,398.0,Other
human,soln2,136,shadowVariable,style,398.0,Other
human,soln2,136,shadowVariable,style,398.0,Other
human,soln2,136,constParameterReference,style,398.0,Other
human,soln2,136,constParameterReference,style,398.0,Other
human,soln2,92,shadowVariable,style,398.0,Other
human,soln2,275,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
human,soln2,275,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
human,soln2,211,invalidscanf,warning,119.0,Memory Safety
human,soln2,211,shadowVariable,style,398.0,Other
human,soln2,211,shadowVariable,style,398.0,Other
human,soln2,211,shadowVariable,style,398.0,Other
human,soln2,90,unreadVariable,style,563.0,Other
human,soln2,139,shadowVariable,style,398.0,Other
human,soln2,77,variableScope,style,398.0,Other
human,soln2,214,negativeIndex,error,786.0,Other
human,soln2,246,noExplicitConstructor,style,398.0,Other
human,soln2,246,invalidscanf,warning,119.0,Memory Safety
human,soln2,246,unreadVariable,style,563.0,Other
human,soln2,246,unreadVariable,style,563.0,Other
human,soln2,246,unreadVariable,style,563.0,Other
human,soln2,227,constVariable,style,398.0,Other
human,soln2,96,unreadVariable,style,563.0,Other
human,soln2,3,postfixOperator,performance,398.0,Other
human,soln2,3,postfixOperator,performance,398.0,Other
human,soln2,3,postfixOperator,performance,398.0,Other
human,soln2,255,negativeIndex,error,786.0,Other
human,soln2,255,shadowVariable,style,398.0,Other
human,soln2,253,shadowVariable,style,398.0,Other
human,soln2,253,checkCastIntToCharAndBack,warning,197.0,Other
human,soln2,5,useInitializationList,performance,398.0,Other
human,soln2,5,useInitializationList,performance,398.0,Other
human,soln2,5,useInitializationList,performance,398.0,Other
human,soln2,5,noExplicitConstructor,style,398.0,Other
human,soln2,5,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
human,soln2,5,constParameterReference,style,398.0,Other
human,soln2,5,useStlAlgorithm,style,398.0,Other
human,soln2,5,useStlAlgorithm,style,398.0,Other
human,soln2,5,useStlAlgorithm,style,398.0,Other
human,soln2,38,variableScope,style,398.0,Other
human,soln2,38,shadowArgument,style,398.0,Other
human,soln2,38,shadowArgument,style,398.0,Other
human,soln2,38,shadowVariable,style,398.0,Other
human,soln2,38,uninitvar,warning,457.0,Null / Initialization
human,soln2,38,uninitvar,warning,457.0,Null / Initialization
human,soln2,38,uninitvar,warning,457.0,Null / Initialization
human,soln2,70,invalidscanf,warning,119.0,Memory Safety
human,soln2,14,shadowVariable,style,398.0,Other
human,soln2,14,shadowVariable,style,398.0,Other
human,soln2,14,shadowVariable,style,398.0,Other
human,soln2,14,shadowVariable,style,398.0,Other
human,soln2,14,constVariableReference,style,398.0,Other
human,soln2,95,shadowVariable,style,398.0,Other
human,soln2,95,shadowVariable,style,398.0,Other
human,soln2,30,ignoredReturnValue,warning,252.0,API / Library Misuse
human,soln2,30,leakNoVarFunctionCall,error,772.0,Other
human,soln2,30,shadowVariable,style,398.0,Other
human,soln2,28,uninitvar,warning,457.0,Null / Initialization
human,soln2,11,invalidscanf,warning,119.0,Memory Safety
human,soln2,208,uninitMemberVar,warning,398.0,Other
human,soln2,208,uninitMemberVar,warning,398.0,Other
human,soln2,208,functionConst,style,398.0,Other
human,soln2,208,invalidscanf,warning,119.0,Memory Safety
human,soln2,122,variableScope,style,398.0,Other
human,soln2,122,shadowVariable,style,398.0,Other
human,soln2,122,shadowVariable,style,398.0,Other
human,soln2,122,shadowVariable,style,398.0,Other
human,soln2,122,passedByValue,performance,398.0,Other
human,soln2,122,unreadVariable,style,563.0,Other
human,soln2,122,unusedVariable,style,563.0,Other
human,soln2,122,unusedVariable,style,563.0,Other
human,soln2,122,unusedVariable,style,563.0,Other
human,soln2,122,unusedVariable,style,563.0,Other
human,soln2,122,unusedVariable,style,563.0,Other
human,soln2,122,unreadVariable,style,563.0,Other
human,soln2,122,unusedVariable,style,563.0,Other
human,soln2,122,unusedVariable,style,563.0,Other
human,soln2,80,useStlAlgorithm,style,398.0,Other
human,soln2,80,useStlAlgorithm,style,398.0,Other
human,soln2,193,invalidScanfArgType_int,warning,686.0,Other
human,soln2,193,invalidScanfArgType_int,warning,686.0,Other
human,soln2,193,invalidScanfArgType_int,warning,686.0,Other
human,soln2,193,variableScope,style,398.0,Other
human,soln2,265,knownConditionTrueFalse,style,570.0,Other
human,soln2,6,shadowVariable,style,398.0,Other
human,soln2,6,shadowVariable,style,398.0,Other
human,soln2,6,shadowVariable,style,398.0,Other
human,soln2,6,shadowVariable,style,398.0,Other
human,soln2,6,shadowVariable,style,398.0,Other
human,soln2,6,shadowVariable,style,398.0,Other
human,soln2,6,shadowVariable,style,398.0,Other
human,soln2,48,invalidscanf,warning,119.0,Memory Safety
human,soln2,48,passedByValue,performance,398.0,Other
human,soln2,48,passedByValue,performance,398.0,Other
human,soln2,79,cstyleCast,style,398.0,Other
human,soln2,79,cstyleCast,style,398.0,Other
human,soln2,79,cstyleCast,style,398.0,Other
human,soln2,79,cstyleCast,style,398.0,Other
human,soln2,269,shadowVariable,style,398.0,Other
human,soln2,269,shadowVariable,style,398.0,Other
human,soln2,137,variableScope,style,398.0,Other
human,soln2,137,variableScope,style,398.0,Other
human,soln2,137,variableScope,style,398.0,Other
human,soln2,263,shadowVariable,style,398.0,Other
human,soln2,263,shadowVariable,style,398.0,Other
human,soln2,120,unreadVariable,style,563.0,Other
human,soln2,120,unreadVariable,style,563.0,Other
human,soln2,195,negativeIndex,error,786.0,Other
human,soln2,195,shadowVariable,style,398.0,Other
human,soln2,195,negativeContainerIndex,warning,786.0,Other
human,soln2,195,unreadVariable,style,563.0,Other
human,soln2,195,unreadVariable,style,563.0,Other
human,soln2,195,unreadVariable,style,563.0,Other
human,soln2,195,unreadVariable,style,563.0,Other
human,soln2,238,constParameterReference,style,398.0,Other
human,soln2,238,constVariableReference,style,398.0,Other
human,soln2,238,stlFindInsert,performance,398.0,Other
human,soln2,238,unreadVariable,style,563.0,Other
human,soln2,238,unusedVariable,style,563.0,Other
human,soln2,238,unreadVariable,style,563.0,Other
human,soln2,72,passedByValue,performance,398.0,Other
human,soln2,72,passedByValue,performance,398.0,Other
human,soln2,72,passedByValue,performance,398.0,Other
human,soln2,72,constVariable,style,398.0,Other
human,soln2,72,useStlAlgorithm,style,398.0,Other
human,soln2,107,variableScope,style,398.0,Other
human,soln2,206,uninitvar,warning,457.0,Null / Initialization
human,soln2,10,functionConst,style,398.0,Other
human,soln2,10,noExplicitConstructor,style,398.0,Other
human,soln2,10,unreadVariable,style,563.0,Other
human,soln2,58,passedByValue,performance,398.0,Other
human,soln2,7,unreadVariable,style,563.0,Other
human,soln2,7,unreadVariable,style,563.0,Other
human,soln2,7,unreadVariable,style,563.0,Other
human,soln2,7,unreadVariable,style,563.0,Other
human,soln2,7,unreadVariable,style,563.0,Other
human,soln2,7,unreadVariable,style,563.0,Other
human,soln2,45,arrayIndexOutOfBounds,error,788.0,Other
human,soln2,45,arrayIndexThenCheck,style,398.0,Other
human,soln2,211,useStlAlgorithm,style,398.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,211,unreadVariable,style,563.0,Other
human,soln2,267,clarifyCondition,style,398.0,Other
human,soln2,267,redundantAssignment,style,563.0,Other
human,soln2,267,shadowVariable,style,398.0,Other
human,soln2,65,knownConditionTrueFalse,style,571.0,Logic / Undefined Behavior
human,soln2,65,unreadVariable,style,563.0,Other
human,soln2,65,unreadVariable,style,563.0,Other
human,soln2,65,unreadVariable,style,563.0,Other
human,soln2,65,unreadVariable,style,563.0,Other
human,soln2,65,unreadVariable,style,563.0,Other
