file,model,gen,batch,problem_key,total_diagnostics,warnings,errors,notes,bugprone,performance,modernize,readability,cppcoreguidelines,cert,analyzer,compiler_warning,misc,hicpp,other
human/soln2/00001/0216_p03143_NIKKEI_Programming_Contest_2019_-_Weights_on_Vertices_and_Edges,human,soln2,00001,p03143_NIKKEI_Programming_Contest_2019_-_Weights_on_Vertices_and_Edges,14,14,0,0,3,0,10,0,0,0,1,0,0,0,0
human/soln2/00001/0256_1379_F1._Chess_Strikes_Back__easy_version_,human,soln2,00001,1379_F1._Chess_Strikes_Back__easy_version_,14,14,0,0,3,0,6,0,0,0,0,5,0,0,0
human/soln2/00001/0005_252_B._Unsorting_Array,human,soln2,00001,252_B._Unsorting_Array,11,11,0,0,0,0,11,0,0,0,0,0,0,0,0
human/soln2/00001/0158_1121_A._Technogoblet_of_Fire,human,soln2,00001,1121_A._Technogoblet_of_Fire,7,7,0,0,0,1,6,0,0,0,0,0,0,0,0
human/soln2/00001/0265_191_A._Dynasty_Puzzles,human,soln2,00001,191_A._Dynasty_Puzzles,7,7,0,0,2,0,5,0,0,0,0,0,0,0,0
human/soln2/00001/0036_985_A._Chess_Placing,human,soln2,00001,985_A._Chess_Placing,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
human/soln2/00001/0074_1216_D._Swords,human,soln2,00001,1216_D._Swords,5,5,0,0,0,1,4,0,0,0,0,0,0,0,0
human/soln2/00001/0229_p01076_Graph_Making,human,soln2,00001,p01076_Graph_Making,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
human/soln2/00001/0023_67_E._Save_the_City_,human,soln2,00001,67_E._Save_the_City_,24,24,0,0,10,0,14,0,0,0,0,0,0,0,0
human/soln2/00001/0106_582_A._GCD_Table,human,soln2,00001,582_A._GCD_Table,5,5,0,0,0,1,4,0,0,0,0,0,0,0,0
human/soln2/00001/0030_83_C._Track,human,soln2,00001,83_C._Track,21,21,0,0,4,4,13,0,0,0,0,0,0,0,0
human/soln2/00001/0117_835_A._Key_races,human,soln2,00001,835_A._Key_races,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
human/soln2/00001/0076_1257_G._Divisor_Set,human,soln2,00001,1257_G._Divisor_Set,35,35,0,0,16,0,17,0,0,0,2,0,0,0,0
human/soln2/00001/0177_1539_D._PriceFixed,human,soln2,00001,1539_D._PriceFixed,22,22,0,0,17,1,3,0,0,0,1,0,0,0,0
human/soln2/00001/0060_p01931_Check_answers,human,soln2,00001,p01931_Check_answers,6,6,0,0,4,1,1,0,0,0,0,0,0,0,0
human/soln2/00001/0174_1463_B._Find_The_Array,human,soln2,00001,1463_B._Find_The_Array,5,5,0,0,0,0,4,0,0,0,0,1,0,0,0
human/soln2/00001/0134_p03849_AtCoder_Regular_Contest_066_-_Xor_Sum,human,soln2,00001,p03849_AtCoder_Regular_Contest_066_-_Xor_Sum,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
human/soln2/00001/0242_1084_C._The_Fair_Nut_and_String,human,soln2,00001,1084_C._The_Fair_Nut_and_String,8,8,0,0,2,0,6,0,0,0,0,0,0,0,0
human/soln2/00001/0162_1206_F._Almost_All,human,soln2,00001,1206_F._Almost_All,8,8,0,0,1,0,7,0,0,0,0,0,0,0,0
human/soln2/00001/0111_699_F._Limak_and_Shooting_Points,human,soln2,00001,699_F._Limak_and_Shooting_Points,12,12,0,0,0,3,9,0,0,0,0,0,0,0,0
human/soln2/00001/0112_720_C._Homework,human,soln2,00001,720_C._Homework,10,10,0,0,1,0,8,0,0,0,1,0,0,0,0
human/soln2/00001/0271_335_B._Palindrome,human,soln2,00001,335_B._Palindrome,6,6,0,0,1,0,5,0,0,0,0,0,0,0,0
human/soln2/00001/0285_666_B._World_Tour,human,soln2,00001,666_B._World_Tour,18,18,0,0,4,0,10,0,0,0,4,0,0,0,0
human/soln2/00001/0183_282_B._Painting_Eggs,human,soln2,00001,282_B._Painting_Eggs,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0
human/soln2/00001/0020_609_B._The_Best_Gift,human,soln2,00001,609_B._The_Best_Gift,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
human/soln2/00001/0103_483_B._Friends_and_Presents,human,soln2,00001,483_B._Friends_and_Presents,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
human/soln2/00001/0288_733_C._Epidemic_in_Monstropolis,human,soln2,00001,733_C._Epidemic_in_Monstropolis,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0
human/soln2/00001/0176_1511_F._Chainword,human,soln2,00001,1511_F._Chainword,21,21,0,0,5,2,13,0,0,0,1,0,0,0,0
human/soln2/00001/0210_961_F._k-substrings,human,soln2,00001,961_F._k-substrings,7,7,0,0,0,0,5,0,0,0,2,0,0,0,0
human/soln2/00001/0040_p02971_AtCoder_Beginner_Contest_134_-_Exception_Handling,human,soln2,00001,p02971_AtCoder_Beginner_Contest_134_-_Exception_Handling,5,5,0,0,0,2,3,0,0,0,0,0,0,0,0
human/soln2/00001/0224_p00313_Secret_Investigation,human,soln2,00001,p00313_Secret_Investigation,3,3,0,0,0,1,1,0,0,0,1,0,0,0,0
human/soln2/00001/0156_1080_C._Masha_and_two_friends,human,soln2,00001,1080_C._Masha_and_two_friends,26,25,1,0,5,0,7,0,0,0,0,14,0,0,0
human/soln2/00001/0231_p01346_Ropeway,human,soln2,00001,p01346_Ropeway,28,28,0,0,16,0,12,0,0,0,0,0,0,0,0
human/soln2/00001/0241_1062_D._Fun_with_Integers,human,soln2,00001,1062_D._Fun_with_Integers,8,8,0,0,4,1,3,0,0,0,0,0,0,0,0
human/soln2/00001/0051_p00638_Old_Bridges,human,soln2,00001,p00638_Old_Bridges,4,4,0,0,0,1,3,0,0,0,0,0,0,0,0
human/soln2/00001/0043_p03407_AtCoder_Beginner_Contest_091_-_Two_Coins,human,soln2,00001,p03407_AtCoder_Beginner_Contest_091_-_Two_Coins,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
human/soln2/00001/0197_613_A._Peter_and_Snow_Blower,human,soln2,00001,613_A._Peter_and_Snow_Blower,13,13,0,0,0,0,13,0,0,0,0,0,0,0,0
human/soln2/00001/0124_9_E._Interesting_Graph_and_Apples,human,soln2,00001,9_E._Interesting_Graph_and_Apples,4,4,0,0,0,0,3,0,0,0,1,0,0,0,0
human/soln2/00001/0166_1290_A._Mind_Control,human,soln2,00001,1290_A._Mind_Control,4,4,0,0,0,0,3,0,0,0,1,0,0,0,0
human/soln2/00001/0189_421_D._Bug_in_Code,human,soln2,00001,421_D._Bug_in_Code,9,9,0,0,2,0,6,0,0,0,0,1,0,0,0
human/soln2/00001/0247_1191_C._Tokitsukaze_and_Discard_Items,human,soln2,00001,1191_C._Tokitsukaze_and_Discard_Items,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
human/soln2/00001/0164_1249_D1._Too_Many_Segments__easy_version_,human,soln2,00001,1249_D1._Too_Many_Segments__easy_version_,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
human/soln2/00001/0101_438_A._The_Child_and_Toy,human,soln2,00001,438_A._The_Child_and_Toy,3,3,0,0,0,0,2,0,0,0,1,0,0,0,0
human/soln2/00001/0135_p04015_AtCoder_Regular_Contest_060_-_Tak_and_Cards,human,soln2,00001,p04015_AtCoder_Regular_Contest_060_-_Tak_and_Cards,5,5,0,0,1,0,3,0,0,0,1,0,0,0,0
human/soln2/00001/0014_464_D._World_of_Darkraft_-_2,human,soln2,00001,464_D._World_of_Darkraft_-_2,27,27,0,0,6,1,19,0,0,0,1,0,0,0,0
human/soln2/00001/0018_560_D._Equivalent_Strings,human,soln2,00001,560_D._Equivalent_Strings,6,6,0,0,2,1,3,0,0,0,0,0,0,0,0
human/soln2/00001/0191_46_C._Hamsters_and_Tigers,human,soln2,00001,46_C._Hamsters_and_Tigers,7,7,0,0,0,1,6,0,0,0,0,0,0,0,0
human/soln2/00001/0208_913_G._Power_Substring,human,soln2,00001,913_G._Power_Substring,8,8,0,0,4,1,3,0,0,0,0,0,0,0,0
human/soln2/00001/0228_p00943_Routing_a_Marathon_Race,human,soln2,00001,p00943_Routing_a_Marathon_Race,8,8,0,0,0,1,7,0,0,0,0,0,0,0,0
human/soln2/00001/0180_207_D9._The_Beaver_s_Problem_-_3,human,soln2,00001,207_D9._The_Beaver_s_Problem_-_3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
human/soln2/00001/0237_p02250_Multiple_String_Matching,human,soln2,00001,p02250_Multiple_String_Matching,24,24,0,0,9,2,13,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0224_1342_C._Yet_Another_Counting_Problem,qwen,gen_3,00002_3,1342_C._Yet_Another_Counting_Problem,7,7,0,0,1,0,5,0,0,0,1,0,0,0,0
qwen/gen_3/00002_3/0276_p03837_AtCoder_Beginner_Contest_051_-_Candidates_of_No_Shortest_Paths,qwen,gen_3,00002_3,p03837_AtCoder_Beginner_Contest_051_-_Candidates_of_No_Shortest_Paths,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0015_p03637_AtCoder_Beginner_Contest_069_-_4-adjacent,qwen,gen_3,00002_3,p03637_AtCoder_Beginner_Contest_069_-_4-adjacent,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0233_155_A._I_love__username_,qwen,gen_3,00002_3,155_A._I_love__username_,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0268_p02668_NOMURA_Programming_Competition_2020_-_Sorting_Game,qwen,gen_3,00002_3,p02668_NOMURA_Programming_Competition_2020_-_Sorting_Game,5,5,0,0,0,1,4,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0189_p03839_AtCoder_Grand_Contest_008_-_Contiguous_Repainting,qwen,gen_3,00002_3,p03839_AtCoder_Grand_Contest_008_-_Contiguous_Repainting,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0005_940_A._Points_on_the_line,qwen,gen_3,00002_3,940_A._Points_on_the_line,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0061_253_A._Boys_and_Girls,qwen,gen_3,00002_3,253_A._Boys_and_Girls,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0117_p02074_N-by-M_grid_calculation,qwen,gen_3,00002_3,p02074_N-by-M_grid_calculation,5,5,0,0,2,0,3,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0010_p02896_AtCoder_Grand_Contest_039_-_Min_Product_Sum,qwen,gen_3,00002_3,p02896_AtCoder_Grand_Contest_039_-_Min_Product_Sum,12,12,0,0,4,0,7,0,0,0,1,0,0,0,0
qwen/gen_3/00002_3/0258_763_D._Timofey_and_a_flat_tree,qwen,gen_3,00002_3,763_D._Timofey_and_a_flat_tree,6,6,0,0,3,0,3,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0075_587_D._Duff_in_Mafia,qwen,gen_3,00002_3,587_D._Duff_in_Mafia,9,9,0,0,5,0,4,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0228_1427_B._Chess_Cheater,qwen,gen_3,00002_3,1427_B._Chess_Cheater,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0201_p01600_Tree_Construction,qwen,gen_3,00002_3,p01600_Tree_Construction,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0034_1031_B._Curiosity_Has_No_Limits,qwen,gen_3,00002_3,1031_B._Curiosity_Has_No_Limits,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0215_1157_C2._Increasing_Subsequence__hard_version_,qwen,gen_3,00002_3,1157_C2._Increasing_Subsequence__hard_version_,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0255_698_B._Fix_a_Tree,qwen,gen_3,00002_3,698_B._Fix_a_Tree,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0251_580_B._Kefa_and_Company,qwen,gen_3,00002_3,580_B._Kefa_and_Company,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0230_1473_G._Tiles,qwen,gen_3,00002_3,1473_G._Tiles,3,3,0,0,0,0,1,0,0,0,0,2,0,0,0
qwen/gen_3/00002_3/0188_p03686_AtCoder_Regular_Contest_076_-_Exhausted_,qwen,gen_3,00002_3,p03686_AtCoder_Regular_Contest_076_-_Exhausted_,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0159_480_D._Parcels,qwen,gen_3,00002_3,480_D._Parcels,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0040_1165_E._Two_Arrays_and_Sum_of_Functions,qwen,gen_3,00002_3,1165_E._Two_Arrays_and_Sum_of_Functions,7,7,0,0,0,0,5,0,0,0,0,2,0,0,0
qwen/gen_3/00002_3/0066_372_A._Counting_Kangaroos_is_Fun,qwen,gen_3,00002_3,372_A._Counting_Kangaroos_is_Fun,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0067_393_C._Blocked_Points,qwen,gen_3,00002_3,393_C._Blocked_Points,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0007_993_D._Compute_Power,qwen,gen_3,00002_3,993_D._Compute_Power,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0245_436_B._Om_Nom_and_Spiders,qwen,gen_3,00002_3,436_B._Om_Nom_and_Spiders,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0238_270_B._Multithreading,qwen,gen_3,00002_3,270_B._Multithreading,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0109_p00918_Dragon_s_Cruller,qwen,gen_3,00002_3,p00918_Dragon_s_Cruller,12,12,0,0,1,0,11,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0172_833_C._Ever-Hungry_Krakozyabra,qwen,gen_3,00002_3,833_C._Ever-Hungry_Krakozyabra,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0140_1427_D._Unshuffling_a_Deck,qwen,gen_3,00002_3,1427_D._Unshuffling_a_Deck,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0253_624_D._Array_GCD,qwen,gen_3,00002_3,624_D._Array_GCD,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0094_p02709_AtCoder_Beginner_Contest_163_-_Active_Infants,qwen,gen_3,00002_3,p02709_AtCoder_Beginner_Contest_163_-_Active_Infants,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0259_787_A._The_Monster,qwen,gen_3,00002_3,787_A._The_Monster,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0076_609_F._Frogs_and_mosquitoes,qwen,gen_3,00002_3,609_F._Frogs_and_mosquitoes,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0050_136_B._Ternary_Logic,qwen,gen_3,00002_3,136_B._Ternary_Logic,7,7,0,0,4,0,3,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0096_p02975_AtCoder_Grand_Contest_035_-_XOR_Circle,qwen,gen_3,00002_3,p02975_AtCoder_Grand_Contest_035_-_XOR_Circle,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0065_348_E._Pilgrims,qwen,gen_3,00002_3,348_E._Pilgrims,13,13,0,0,2,0,11,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0212_1090_C._New_Year_Presents,qwen,gen_3,00002_3,1090_C._New_Year_Presents,4,2,2,0,0,0,2,0,0,0,0,2,0,0,0
qwen/gen_3/00002_3/0257_73_F._Plane_of_Tanks,qwen,gen_3,00002_3,73_F._Plane_of_Tanks,10,10,0,0,2,0,6,0,0,0,2,0,0,0,0
qwen/gen_3/00002_3/0221_127_C._Hot_Bath,qwen,gen_3,00002_3,127_C._Hot_Bath,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0176_924_C._Riverside_Curio,qwen,gen_3,00002_3,924_C._Riverside_Curio,3,3,0,0,1,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0070_465_C._No_to_Palindromes_,qwen,gen_3,00002_3,465_C._No_to_Palindromes_,4,4,0,0,1,0,3,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0003_896_E._Welcome_home__Chtholly,qwen,gen_3,00002_3,896_E._Welcome_home__Chtholly,15,15,0,0,8,0,5,0,0,0,2,0,0,0,0
qwen/gen_3/00002_3/0019_p00534_Silk_Road,qwen,gen_3,00002_3,p00534_Silk_Road,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0184_p03072_AtCoder_Beginner_Contest_124_-_Great_Ocean_View,qwen,gen_3,00002_3,p03072_AtCoder_Beginner_Contest_124_-_Great_Ocean_View,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0118_p02216_Array_Game,qwen,gen_3,00002_3,p02216_Array_Game,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0069_443_B._Kolya_and_Tandem_Repeat,qwen,gen_3,00002_3,443_B._Kolya_and_Tandem_Repeat,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0053_1433_C._Dominant_Piranha,qwen,gen_3,00002_3,1433_C._Dominant_Piranha,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0126_1139_E._Maximize_Mex,qwen,gen_3,00002_3,1139_E._Maximize_Mex,5,5,0,0,1,0,4,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0191_p00092_Square_Searching,qwen,gen_3,00002_3,p00092_Square_Searching,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0247_480_B._Long_Jumps,qwen,gen_3,00002_3,480_B._Long_Jumps,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0046_1286_A._Garland,qwen,gen_3,00002_3,1286_A._Garland,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0011_p03031_AtCoder_Beginner_Contest_128_-_Switches,qwen,gen_3,00002_3,p03031_AtCoder_Beginner_Contest_128_-_Switches,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0173_854_A._Fraction,qwen,gen_3,00002_3,854_A._Fraction,3,3,0,0,0,1,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0211_1068_D._Array_Without_Local_Maximums_,qwen,gen_3,00002_3,1068_D._Array_Without_Local_Maximums_,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0072_513_A._Game,qwen,gen_3,00002_3,513_A._Game,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0057_1534_D._Lost_Tree,qwen,gen_3,00002_3,1534_D._Lost_Tree,14,13,1,0,2,3,8,0,0,0,0,1,0,0,0
qwen/gen_3/00002_3/0207_p02464_Set_Intersection,qwen,gen_3,00002_3,p02464_Set_Intersection,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0232_1523_B._Lord_of_the_Values,qwen,gen_3,00002_3,1523_B._Lord_of_the_Values,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0213_1109_F._Sasha_and_Algorithm_of_Silence_s_Sounds,qwen,gen_3,00002_3,1109_F._Sasha_and_Algorithm_of_Silence_s_Sounds,9,9,0,0,0,0,9,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0055_1481_B._New_Colony,qwen,gen_3,00002_3,1481_B._New_Colony,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0153_341_D._Iahub_and_Xors,qwen,gen_3,00002_3,341_D._Iahub_and_Xors,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0135_1323_F._Reality_Show,qwen,gen_3,00002_3,1323_F._Reality_Show,5,5,0,0,0,0,4,0,0,0,1,0,0,0,0
qwen/gen_3/00002_3/0036_1076_B._Divisor_Subtraction,qwen,gen_3,00002_3,1076_B._Divisor_Subtraction,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0175_902_A._Visiting_a_Friend,qwen,gen_3,00002_3,902_A._Visiting_a_Friend,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0248_505_B._Mr._Kitayuta_s_Colorful_Graph,qwen,gen_3,00002_3,505_B._Mr._Kitayuta_s_Colorful_Graph,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0203_p01896_Folding_Paper,qwen,gen_3,00002_3,p01896_Folding_Paper,9,9,0,0,2,1,6,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0000_825_E._Minimal_Labels,qwen,gen_3,00002_3,825_E._Minimal_Labels,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0202_p01756_Longest_Match,qwen,gen_3,00002_3,p01756_Longest_Match,15,7,8,0,4,0,3,0,0,0,0,8,0,0,0
qwen/gen_3/00002_3/0128_117_B._Very_Interesting_Game,qwen,gen_3,00002_3,117_B._Very_Interesting_Game,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0073_538_B._Quasi_Binary,qwen,gen_3,00002_3,538_B._Quasi_Binary,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0049_1349_D._Slime_and_Biscuits,qwen,gen_3,00002_3,1349_D._Slime_and_Biscuits,3,2,1,0,0,0,2,0,0,0,0,1,0,0,0
qwen/gen_3/00002_3/0043_121_C._Lucky_Permutation,qwen,gen_3,00002_3,121_C._Lucky_Permutation,5,5,0,0,2,0,3,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0137_1364_E._X-OR,qwen,gen_3,00002_3,1364_E._X-OR,6,6,0,0,0,2,2,0,0,0,0,2,0,0,0
qwen/gen_3/00002_3/0166_673_C._Bear_and_Colors,qwen,gen_3,00002_3,673_C._Bear_and_Colors,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0062_278_B._New_Problem,qwen,gen_3,00002_3,278_B._New_Problem,3,3,0,0,2,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0033_1008_D._Pave_the_Parallelepiped,qwen,gen_3,00002_3,1008_D._Pave_the_Parallelepiped,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0029_p01991_Namo.._Cut,qwen,gen_3,00002_3,p01991_Namo.._Cut,7,7,0,0,1,0,6,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0112_p01320_Magical_Island_2,qwen,gen_3,00002_3,p01320_Magical_Island_2,18,16,2,0,1,0,14,0,0,0,0,3,0,0,0
qwen/gen_3/00002_3/0136_1342_E._Placing_Rooks,qwen,gen_3,00002_3,1342_E._Placing_Rooks,8,5,3,0,0,0,5,0,0,0,0,3,0,0,0
qwen/gen_3/00002_3/0091_958_F3._Lightsabers__hard_,qwen,gen_3,00002_3,958_F3._Lightsabers__hard_,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0088_887_B._Cubes_for_Masha,qwen,gen_3,00002_3,887_B._Cubes_for_Masha,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0225_1364_C._Ehab_and_Prefix_MEXs,qwen,gen_3,00002_3,1364_C._Ehab_and_Prefix_MEXs,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0236_221_C._Little_Elephant_and_Problem,qwen,gen_3,00002_3,221_C._Little_Elephant_and_Problem,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0174_878_D._Magic_Breeding,qwen,gen_3,00002_3,878_D._Magic_Breeding,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0093_p02578_AtCoder_Beginner_Contest_176_-_Step,qwen,gen_3,00002_3,p02578_AtCoder_Beginner_Contest_176_-_Step,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0016_p00054_Sum_of_Nth_decimal_places,qwen,gen_3,00002_3,p00054_Sum_of_Nth_decimal_places,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0208_1000_A._Codehorses_T-shirts,qwen,gen_3,00002_3,1000_A._Codehorses_T-shirts,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0263_924_A._Mystical_Mosaic,qwen,gen_3,00002_3,924_A._Mystical_Mosaic,4,4,0,0,2,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0186_p03363_AtCoder_Grand_Contest_023_-_Zero-Sum_Ranges,qwen,gen_3,00002_3,p03363_AtCoder_Grand_Contest_023_-_Zero-Sum_Ranges,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0083_76_F._Tourist,qwen,gen_3,00002_3,76_F._Tourist,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0193_p00386_Gathering,qwen,gen_3,00002_3,p00386_Gathering,7,7,0,0,1,0,6,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0020_p00698_Missing_Numbers,qwen,gen_3,00002_3,p00698_Missing_Numbers,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0078_658_B._Bear_and_Displayed_Friends,qwen,gen_3,00002_3,658_B._Bear_and_Displayed_Friends,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0194_p00602_Fibonacci_Sets,qwen,gen_3,00002_3,p00602_Fibonacci_Sets,4,4,0,0,0,1,2,0,0,0,1,0,0,0,0
qwen/gen_3/00002_3/0042_1203_A._Circle_of_Students,qwen,gen_3,00002_3,1203_A._Circle_of_Students,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0240_317_B._Ants,qwen,gen_3,00002_3,317_B._Ants,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0127_1157_E._Minimum_Array,qwen,gen_3,00002_3,1157_E._Minimum_Array,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0129_1198_C._Matching_vs_Independent_Set,qwen,gen_3,00002_3,1198_C._Matching_vs_Independent_Set,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0106_p00451_Common_Sub-String,qwen,gen_3,00002_3,p00451_Common_Sub-String,4,4,0,0,2,1,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0104_p00131_Doctor_s_Strange_Particles,qwen,gen_3,00002_3,p00131_Doctor_s_Strange_Particles,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0
qwen/gen_3/00002_3/0021_p00839_Organize_Your_Train,qwen,gen_3,00002_3,p00839_Organize_Your_Train,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0
