sample_id,model,generation,batch,problem_key,error_id,severity,cwe,message
qwen/gen_3/00000_3/0161_p01422_Beautiful_Currency,qwen,gen_3,00000_3,p01422 beautiful currency,constParameterReference,style,398,Parameter 'a' can be declared as reference to const
qwen/gen_3/00000_3/0142_p02652_AtCoder_Grand_Contest_045_-_01_Unbalanced,qwen,gen_3,00000_3,p02652 atcoder grand contest 045 01 unbalanced,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
qwen/gen_3/00000_3/0197_306_C._White__Black_and_White_Again,qwen,gen_3,00000_3,306 c white black and white again,constParameterReference,style,398,Parameter 'fact' can be declared as reference to const
qwen/gen_3/00000_3/0197_306_C._White__Black_and_White_Again,qwen,gen_3,00000_3,306 c white black and white again,constParameterReference,style,398,Parameter 'inv_fact' can be declared as reference to const
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691 disappear drive,passedByValue,performance,398,Function parameter 'b' should be passed by const reference.
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691 disappear drive,passedByValue,performance,398,Function parameter 'a' should be passed by const reference.
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691 disappear drive,passedByValue,performance,398,Function parameter 'b' should be passed by const reference.
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691 disappear drive,passedByValue,performance,398,Function parameter 'a' should be passed by const reference.
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691 disappear drive,passedByValue,performance,398,Function parameter 'b' should be passed by const reference.
qwen/gen_3/00000_3/0247_p01691_Disappear_Drive,qwen,gen_3,00000_3,p01691 disappear drive,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
qwen/gen_3/00000_3/0263_1219_H._Function_Composition,qwen,gen_3,00000_3,1219 h function composition,shiftTooManyBitsSigned,portability,758,Shifting signed 64-bit value by 63 bits is implementation-defined behaviour
qwen/gen_3/00000_3/0011_1291_E._Prefix_Enlightenment,qwen,gen_3,00000_3,1291 e prefix enlightenment,constVariableReference,style,398,Variable 'x' can be declared as reference to const
qwen/gen_3/00000_3/0011_1291_E._Prefix_Enlightenment,qwen,gen_3,00000_3,1291 e prefix enlightenment,constVariableReference,style,398,Variable 'x' can be declared as reference to const
qwen/gen_3/00000_3/0011_1291_E._Prefix_Enlightenment,qwen,gen_3,00000_3,1291 e prefix enlightenment,unreadVariable,style,563,Variable 'root' is assigned a value that is never used.
qwen/gen_3/00000_3/0011_1291_E._Prefix_Enlightenment,qwen,gen_3,00000_3,1291 e prefix enlightenment,unreadVariable,style,563,Variable 'root' is assigned a value that is never used.
qwen/gen_3/00000_3/0187_1420_D._Rescue_Nibel_,qwen,gen_3,00000_3,1420 d rescue nibel,duplicateCondition,style,398,The if condition is the same as the previous if condition
qwen/gen_3/00000_3/0187_1420_D._Rescue_Nibel_,qwen,gen_3,00000_3,1420 d rescue nibel,unreadVariable,style,563,Variable 'r' is assigned a value that is never used.
qwen/gen_3/00000_3/0187_1420_D._Rescue_Nibel_,qwen,gen_3,00000_3,1420 d rescue nibel,unreadVariable,style,563,Variable 'r' is assigned a value that is never used.
qwen/gen_3/00000_3/0007_1189_D1._Add_on_a_Tree,qwen,gen_3,00000_3,1189 d1 add on a tree,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
qwen/gen_3/00000_3/0075_p01222_Walk_under_a_Scorching_Sun,qwen,gen_3,00000_3,p01222 walk under a scorching sun,passedByValue,performance,398,Function parameter 'l' should be passed by const reference.
qwen/gen_3/00000_3/0075_p01222_Walk_under_a_Scorching_Sun,qwen,gen_3,00000_3,p01222 walk under a scorching sun,passedByValue,performance,398,Function parameter 'l' should be passed by const reference.
qwen/gen_3/00000_3/0075_p01222_Walk_under_a_Scorching_Sun,qwen,gen_3,00000_3,p01222 walk under a scorching sun,passedByValue,performance,398,Function parameter 'sunlight' should be passed by const reference.
qwen/gen_3/00000_3/0075_p01222_Walk_under_a_Scorching_Sun,qwen,gen_3,00000_3,p01222 walk under a scorching sun,constParameterReference,style,398,Parameter 'roads' can be declared as reference to const
qwen/gen_3/00000_3/0075_p01222_Walk_under_a_Scorching_Sun,qwen,gen_3,00000_3,p01222 walk under a scorching sun,constVariableReference,style,398,Variable 'poly' can be declared as reference to const
qwen/gen_3/00000_3/0075_p01222_Walk_under_a_Scorching_Sun,qwen,gen_3,00000_3,p01222 walk under a scorching sun,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
qwen/gen_3/00000_3/0075_p01222_Walk_under_a_Scorching_Sun,qwen,gen_3,00000_3,p01222 walk under a scorching sun,unreadVariable,style,563,Variable 'sun_perp' is assigned a value that is never used.
qwen/gen_3/00000_3/0231_p03294_AtCoder_Beginner_Contest_103_-_Modulo_Summation,qwen,gen_3,00000_3,p03294 atcoder beginner contest 103 modulo summation,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_3/00000_3/0098_1361_E._James_and_the_Chase,qwen,gen_3,00000_3,1361 e james and the chase,constVariableReference,style,398,Variable 'x' can be declared as reference to const
qwen/gen_3/00000_3/0048_7_B._Memory_Manager,qwen,gen_3,00000_3,7 b memory manager,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
qwen/gen_3/00000_3/0048_7_B._Memory_Manager,qwen,gen_3,00000_3,7 b memory manager,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
qwen/gen_3/00000_3/0048_7_B._Memory_Manager,qwen,gen_3,00000_3,7 b memory manager,invalidContainerLoop,error,664,Calling 'insert' while iterating the container is invalid.
qwen/gen_3/00000_3/0064_p03616_AtCoder_Regular_Contest_082_-_Sandglass,qwen,gen_3,00000_3,p03616 atcoder regular contest 082 sandglass,constVariableReference,style,398,Variable 'x' can be declared as reference to const
qwen/gen_3/00000_3/0064_p03616_AtCoder_Regular_Contest_082_-_Sandglass,qwen,gen_3,00000_3,p03616 atcoder regular contest 082 sandglass,useStlAlgorithm,style,398,Consider using std::copy algorithm instead of a raw loop.
qwen/gen_3/00000_3/0064_p03616_AtCoder_Regular_Contest_082_-_Sandglass,qwen,gen_3,00000_3,p03616 atcoder regular contest 082 sandglass,unreadVariable,style,563,Variable 'total_sand' is assigned a value that is never used.
qwen/gen_3/00000_3/0064_p03616_AtCoder_Regular_Contest_082_-_Sandglass,qwen,gen_3,00000_3,p03616 atcoder regular contest 082 sandglass,unreadVariable,style,563,Variable 'total_sand' is assigned a value that is never used.
qwen/gen_3/00000_3/0186_1397_C._Multiples_of_Length,qwen,gen_3,00000_3,1397 c multiples of length,redundantInitialization,style,563,Redundant initialization for 'r'. The initialized value is overwritten before it is read.
qwen/gen_3/00000_3/0275_1506_F._Triangular_Paths,qwen,gen_3,00000_3,1506 f triangular paths,redundantAssignment,style,563,Variable 'current' is assigned an expression that holds the same value.
qwen/gen_3/00000_3/0260_1165_A._Remainder,qwen,gen_3,00000_3,1165 a remainder,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
qwen/gen_3/00000_3/0260_1165_A._Remainder,qwen,gen_3,00000_3,1165 a remainder,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
qwen/gen_3/00000_3/0209_614_C._Peter_and_Snow_Blower,qwen,gen_3,00000_3,614 c peter and snow blower,constParameterReference,style,398,Parameter 'points' can be declared as reference to const
qwen/gen_3/00000_3/0209_614_C._Peter_and_Snow_Blower,qwen,gen_3,00000_3,614 c peter and snow blower,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_3/00000_3/0020_1490_G._Old_Floppy_Drive_,qwen,gen_3,00000_3,1490 g old floppy drive,shadowVariable,style,398,Local variable 'x' shadows outer variable
qwen/gen_3/00000_3/0020_1490_G._Old_Floppy_Drive_,qwen,gen_3,00000_3,1490 g old floppy drive,shadowVariable,style,398,Local variable 'x' shadows outer variable
qwen/gen_3/00000_3/0020_1490_G._Old_Floppy_Drive_,qwen,gen_3,00000_3,1490 g old floppy drive,constVariableReference,style,398,Variable 'x' can be declared as reference to const
qwen/gen_3/00000_3/0208_592_E._BCPC,qwen,gen_3,00000_3,592 e bcpc,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
qwen/gen_3/00000_3/0208_592_E._BCPC,qwen,gen_3,00000_3,592 e bcpc,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
qwen/gen_3/00000_3/0141_996_F._Game,qwen,gen_3,00000_3,996 f game,duplicateExpressionTernary,style,398,Same expression in both branches of ternary operator.
qwen/gen_3/00000_3/0141_996_F._Game,qwen,gen_3,00000_3,996 f game,redundantAssignment,style,563,Variable 'val' is assigned an expression that holds the same value.
qwen/gen_3/00000_3/0141_996_F._Game,qwen,gen_3,00000_3,996 f game,constParameterReference,style,398,Parameter 'f' can be declared as reference to const
qwen/gen_3/00000_3/0014_1354_F._Summoning_Minions,qwen,gen_3,00000_3,1354 f summoning minions,constParameterReference,style,398,Parameter 'x' can be declared as reference to const
qwen/gen_3/00000_3/0014_1354_F._Summoning_Minions,qwen,gen_3,00000_3,1354 f summoning minions,constParameterReference,style,398,Parameter 'y' can be declared as reference to const
qwen/gen_3/00000_3/0014_1354_F._Summoning_Minions,qwen,gen_3,00000_3,1354 f summoning minions,constVariableReference,style,398,Variable 'x' can be declared as reference to const
qwen/gen_3/00000_3/0090_1155_A._Reverse_a_Substring,qwen,gen_3,00000_3,1155 a reverse a substring,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
qwen/gen_3/00000_3/0232_p03452_AtCoder_Regular_Contest_090_-_People_on_a_Line,qwen,gen_3,00000_3,p03452 atcoder regular contest 090 people on a line,unusedStructMember,style,563,struct member 'Edge::to' is never used.
qwen/gen_3/00000_3/0232_p03452_AtCoder_Regular_Contest_090_-_People_on_a_Line,qwen,gen_3,00000_3,p03452 atcoder regular contest 090 people on a line,unusedStructMember,style,563,struct member 'Edge::weight' is never used.
qwen/gen_3/00000_3/0274_147_B._Smile_House,qwen,gen_3,00000_3,147 b smile house,constVariableReference,style,398,Variable 'edge' can be declared as reference to const
qwen/gen_3/00000_3/0156_p00720_Earth_Observation_with_a_Mobile_Robot_Team,qwen,gen_3,00000_3,p00720 earth observation with a mobile robot team,unreadVariable,style,563,Variable 'nameIndex[robots[i].name]' is assigned a value that is never used.
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819 unreliable message,useStlAlgorithm,style,398,Consider using std::transform algorithm instead of a raw loop.
qwen/gen_3/00000_3/0241_p00819_Unreliable_Message,qwen,gen_3,00000_3,p00819 unreliable message,useStlAlgorithm,style,398,Consider using std::transform algorithm instead of a raw loop.
qwen/gen_3/00000_3/0269_1348_F._Phoenix_and_Memory,qwen,gen_3,00000_3,1348 f phoenix and memory,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
qwen/gen_3/00000_3/0269_1348_F._Phoenix_and_Memory,qwen,gen_3,00000_3,1348 f phoenix and memory,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
qwen/gen_3/00000_3/0269_1348_F._Phoenix_and_Memory,qwen,gen_3,00000_3,1348 f phoenix and memory,useStlAlgorithm,style,398,Consider using std::find_if algorithm instead of a raw loop.
qwen/gen_3/00001_3/0032_909_D._Colorful_Points,qwen,gen_3,00001_3,909 d colorful points,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
qwen/gen_3/00001_3/0180_613_A._Peter_and_Snow_Blower,qwen,gen_3,00001_3,613 a peter and snow blower,unreadVariable,style,563,Variable 'polygon_area' is assigned a value that is never used.
qwen/gen_3/00001_3/0180_613_A._Peter_and_Snow_Blower,qwen,gen_3,00001_3,613 a peter and snow blower,unreadVariable,style,563,Variable 'polygon_area' is assigned a value that is never used.
qwen/gen_3/00001_3/0102_765_D._Artsem_and_Saunders,qwen,gen_3,00001_3,765 d artsem and saunders,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
qwen/gen_3/00001_3/0102_765_D._Artsem_and_Saunders,qwen,gen_3,00001_3,765 d artsem and saunders,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
qwen/gen_3/00001_3/0186_891_D._Sloth,qwen,gen_3,00001_3,891 d sloth,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
qwen/gen_3/00001_3/0186_891_D._Sloth,qwen,gen_3,00001_3,891 d sloth,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
qwen/gen_3/00001_3/0153_1290_A._Mind_Control,qwen,gen_3,00001_3,1290 a mind control,unreadVariable,style,563,Variable 'current_pos' is assigned a value that is never used.
qwen/gen_3/00001_3/0153_1290_A._Mind_Control,qwen,gen_3,00001_3,1290 a mind control,unreadVariable,style,563,Variable 'current_pos' is assigned a value that is never used.
qwen/gen_3/00001_3/0238_1515_I._Phoenix_and_Diamonds,qwen,gen_3,00001_3,1515 i phoenix and diamonds,constVariableReference,style,398,Variable 'p' can be declared as reference to const
qwen/gen_3/00001_3/0035_985_A._Chess_Placing,qwen,gen_3,00001_3,985 a chess placing,knownConditionTrueFalse,style,398,The comparison 'min_moves == -1' is always true.
qwen/gen_3/00001_3/0160_148_B._Escape,qwen,gen_3,00001_3,148 b escape,unreadVariable,style,563,Variable 'dragon_pos' is assigned a value that is never used.
qwen/gen_3/00001_3/0160_148_B._Escape,qwen,gen_3,00001_3,148 b escape,unreadVariable,style,563,Variable 'dragon_pos' is assigned a value that is never used.
qwen/gen_3/00001_3/0125_p00395_Maze_and_Items,qwen,gen_3,00001_3,p00395 maze and items,constVariable,style,398,Variable 'dr' can be declared as const array
qwen/gen_3/00001_3/0125_p00395_Maze_and_Items,qwen,gen_3,00001_3,p00395 maze and items,constVariable,style,398,Variable 'dc' can be declared as const array
qwen/gen_3/00001_3/0006_277_C._Game,qwen,gen_3,00001_3,277 c game,unreadVariable,style,563,Variable 'cuts[i]' is assigned a value that is never used.
qwen/gen_3/00001_3/0107_903_D._Almost_Difference,qwen,gen_3,00001_3,903 d almost difference,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_3/00001_3/0064_1110_E._Magic_Stones,qwen,gen_3,00001_3,1110 e magic stones,stlFindInsert,performance,398,"Searching before insertion is not necessary. Instead of 'visited[next_c]=true' consider using 'visited.try_emplace(next_c, true);'."
qwen/gen_3/00001_3/0111_9_E._Interesting_Graph_and_Apples,qwen,gen_3,00001_3,9 e interesting graph and apples,knownConditionTrueFalse,style,570,Condition 'm==0' is always false
qwen/gen_3/00001_3/0111_9_E._Interesting_Graph_and_Apples,qwen,gen_3,00001_3,9 e interesting graph and apples,useStlAlgorithm,style,398,Consider using std::any_of algorithm instead of a raw loop.
qwen/gen_3/00001_3/0111_9_E._Interesting_Graph_and_Apples,qwen,gen_3,00001_3,9 e interesting graph and apples,unreadVariable,style,563,Variable 'visited' is assigned a value that is never used.
qwen/gen_3/00001_3/0111_9_E._Interesting_Graph_and_Apples,qwen,gen_3,00001_3,9 e interesting graph and apples,unusedVariable,style,563,Unused variable: added_edges
qwen/gen_3/00001_3/0163_166_A._Rank_List,qwen,gen_3,00001_3,166 a rank list,useStlAlgorithm,style,398,Consider using std::count_if algorithm instead of a raw loop.
qwen/gen_3/00001_3/0176_516_C._Drazil_and_Park,qwen,gen_3,00001_3,516 c drazil and park,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_3/00001_3/0176_516_C._Drazil_and_Park,qwen,gen_3,00001_3,516 c drazil and park,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
qwen/gen_3/00001_3/0176_516_C._Drazil_and_Park,qwen,gen_3,00001_3,516 c drazil and park,useStlAlgorithm,style,398,Consider using std::accumulate algorithm instead of a raw loop.
