model,generation,instruction_id,error_id,severity,cwe
human,soln2,0169,uninitMemberVar,warning,398
human,soln2,0169,uninitMemberVar,warning,398
human,soln2,0169,uninitMemberVar,warning,398
human,soln2,0169,uninitMemberVar,warning,398
human,soln2,0169,uninitMemberVar,warning,398
human,soln2,0169,uninitMemberVar,warning,398
human,soln2,0143,ignoredReturnValue,warning,252
human,soln2,0143,ignoredReturnValue,warning,252
human,soln2,0143,passedByValue,performance,398
human,soln2,0206,variableScope,style,398
human,soln2,0206,variableScope,style,398
human,soln2,0206,variableScope,style,398
human,soln2,0224,variableScope,style,398
human,soln2,0041,noExplicitConstructor,style,398
human,soln2,0041,noExplicitConstructor,style,398
human,soln2,0041,noExplicitConstructor,style,398
human,soln2,0171,useStlAlgorithm,style,398
human,soln2,0171,unreadVariable,style,563
human,soln2,0171,unreadVariable,style,563
human,soln2,0118,incompleteArrayFill,portability,131
human,soln2,0047,invalidscanf,warning,119
human,soln2,0014,invalidscanf,warning,119
human,soln2,0246,negativeIndex,warning,786
human,soln2,0252,ignoredReturnValue,warning,252
human,soln2,0252,leakNoVarFunctionCall,error,772
human,soln2,0252,shadowVariable,style,398
human,soln2,0252,useStlAlgorithm,style,398
human,soln2,0252,useStlAlgorithm,style,398
human,soln2,0134,shadowVariable,style,398
human,soln2,0134,shadowVariable,style,398
human,soln2,0088,unreadVariable,style,563
human,soln2,0088,unreadVariable,style,563
human,soln2,0030,iterateByValue,performance,398
human,soln2,0030,iterateByValue,performance,398
human,soln2,0030,iterateByValue,performance,398
human,soln2,0030,useStlAlgorithm,style,398
human,soln2,0030,useStlAlgorithm,style,398
human,soln2,0030,useStlAlgorithm,style,398
human,soln2,0050,arrayIndexOutOfBoundsCond,warning,788
human,soln2,0050,shadowVariable,style,398
human,soln2,0050,unreadVariable,style,563
human,soln2,0057,arrayIndexThenCheck,style,398
human,soln2,0163,uninitMemberVar,warning,398
human,soln2,0163,uninitMemberVar,warning,398
human,soln2,0163,uninitMemberVar,warning,398
human,soln2,0163,uninitMemberVar,warning,398
human,soln2,0163,uninitMemberVar,warning,398
human,soln2,0110,missingReturn,error,758
human,soln2,0110,noExplicitConstructor,style,398
human,soln2,0110,passedByValue,performance,398
human,soln2,0254,missingReturn,error,758
human,soln2,0254,passedByValueCallback,performance,398
human,soln2,0254,passedByValueCallback,performance,398
human,soln2,0022,assignBoolToFloat,style,704
human,soln2,0205,uninitMemberVar,warning,398
human,soln2,0205,uninitMemberVar,warning,398
human,soln2,0205,uninitMemberVar,warning,398
human,soln2,0205,functionConst,style,398
human,soln2,0205,shadowVariable,style,398
human,soln2,0205,shadowVariable,style,398
human,soln2,0205,shadowVariable,style,398
human,soln2,0205,shadowVariable,style,398
human,soln2,0205,constParameterReference,style,398
human,soln2,0205,constParameterReference,style,398
human,soln2,0205,constParameterReference,style,398
human,soln2,0241,unusedVariable,style,563
human,soln2,0241,unusedVariable,style,563
human,soln2,0033,incompleteArrayFill,portability,131
human,soln2,0033,unreadVariable,style,563
human,soln2,0071,shadowVariable,style,398
human,soln2,0126,invalidscanf,warning,119
human,soln2,0020,unreadVariable,style,563
human,soln2,0020,unreadVariable,style,563
human,soln2,0040,shadowVariable,style,398
human,soln2,0040,shadowVariable,style,398
human,soln2,0074,knownConditionTrueFalse,style,571
human,soln2,0280,passedByValueCallback,performance,398
human,soln2,0280,passedByValueCallback,performance,398
human,soln2,0183,shadowVariable,style,398
human,soln2,0183,shadowVariable,style,398
human,soln2,0260,shadowVariable,style,398
human,soln2,0260,shadowVariable,style,398
human,soln2,0260,shadowVariable,style,398
human,soln2,0260,shadowVariable,style,398
human,soln2,0216,variableScope,style,398
human,soln2,0216,variableScope,style,398
human,soln2,0216,shadowVariable,style,398
human,soln2,0216,shadowVariable,style,398
human,soln2,0216,shadowVariable,style,398
human,soln2,0127,constVariable,style,398
human,soln2,0049,knownConditionTrueFalse,style,571
human,soln2,0049,shadowVariable,style,398
human,soln2,0092,shadowVariable,style,398
human,soln2,0092,shadowVariable,style,398
human,soln2,0092,useStlAlgorithm,style,398
human,soln2,0185,variableScope,style,398
human,soln2,0185,passedByValue,performance,398
human,soln2,0185,passedByValue,performance,398
human,soln2,0185,unreadVariable,style,563
human,soln2,0185,unreadVariable,style,563
human,soln2,0056,ignoredReturnValue,warning,252
human,soln2,0253,variableScope,style,398
human,soln2,0253,unusedStructMember,style,563
human,soln2,0059,assertWithSideEffect,warning,398
human,soln2,0059,assertWithSideEffect,warning,398
human,soln2,0059,constVariableReference,style,398
human,soln2,0059,constVariableReference,style,398
human,soln2,0059,unusedVariable,style,563
human,soln2,0199,shadowVariable,style,398
human,soln2,0199,passedByValue,performance,398
human,soln2,0199,passedByValue,performance,398
human,soln2,0199,passedByValue,performance,398
human,soln2,0199,passedByValue,performance,398
human,soln2,0199,passedByValue,performance,398
human,soln2,0199,passedByValue,performance,398
human,soln2,0199,passedByValue,performance,398
human,soln2,0199,useStlAlgorithm,style,398
human,soln2,0199,useStlAlgorithm,style,398
human,soln2,0257,unusedVariable,style,563
human,soln2,0257,unusedVariable,style,563
human,soln2,0257,unusedVariable,style,563
human,soln2,0257,unusedVariable,style,563
human,soln2,0257,unusedVariable,style,563
human,soln2,0257,unusedVariable,style,563
human,soln2,0257,unusedVariable,style,563
human,soln2,0234,bitwiseOnBoolean,style,398
human,soln2,0234,clarifyCondition,style,398
human,soln2,0234,invalidscanf,warning,119
human,soln2,0234,variableScope,style,398
human,soln2,0146,shadowVariable,style,398
human,soln2,0146,shadowVariable,style,398
human,soln2,0146,shadowVariable,style,398
human,soln2,0146,shadowVariable,style,398
human,soln2,0260,variableScope,style,398
human,soln2,0260,useStlAlgorithm,style,398
human,soln2,0221,constVariable,style,398
human,soln2,0221,constVariable,style,398
human,soln2,0257,constParameterReference,style,398
human,soln2,0257,constParameterReference,style,398
human,soln2,0257,unreadVariable,style,563
human,soln2,0049,variableScope,style,398
human,soln2,0049,variableScope,style,398
human,soln2,0049,variableScope,style,398
human,soln2,0049,variableScope,style,398
human,soln2,0049,variableScope,style,398
human,soln2,0049,passedByValue,performance,398
human,soln2,0049,passedByValue,performance,398
human,soln2,0049,passedByValue,performance,398
human,soln2,0049,passedByValue,performance,398
human,soln2,0049,passedByValue,performance,398
human,soln2,0049,passedByValue,performance,398
human,soln2,0177,unreadVariable,style,563
human,soln2,0177,unreadVariable,style,563
human,soln2,0177,unreadVariable,style,563
human,soln2,0177,unreadVariable,style,563
human,soln2,0277,truncLongCastAssignment,style,197
human,soln2,0082,shadowVariable,style,398
human,soln2,0082,unreadVariable,style,563
human,soln2,0082,unreadVariable,style,563
human,soln2,0119,arrayIndexThenCheck,style,398
human,soln2,0119,arrayIndexThenCheck,style,398
human,soln2,0119,arrayIndexThenCheck,style,398
human,soln2,0119,arrayIndexThenCheck,style,398
human,soln2,0119,unreadVariable,style,563
human,soln2,0141,iterateByValue,performance,398
human,soln2,0141,useStlAlgorithm,style,398
human,soln2,0063,functionConst,style,398
human,soln2,0063,functionConst,style,398
human,soln2,0063,unusedStructMember,style,563
human,soln2,0063,unreadVariable,style,563
human,soln2,0075,shadowVariable,style,398
human,soln2,0219,variableScope,style,398
human,soln2,0126,constVariableReference,style,398
human,soln2,0126,useStlAlgorithm,style,398
human,soln2,0239,constParameter,style,398
human,soln2,0239,unusedVariable,style,563
human,soln2,0239,unusedVariable,style,563
human,soln2,0239,unusedVariable,style,563
human,soln2,0239,unusedVariable,style,563
human,soln2,0239,unusedVariable,style,563
human,soln2,0239,unusedVariable,style,563
human,soln2,0017,uninitvar,warning,457
human,soln2,0107,constVariable,style,398
human,soln2,0145,invalidscanf,warning,119
human,soln2,0168,negativeIndex,warning,786
human,soln2,0168,constParameterPointer,style,398
human,soln2,0168,uninitvar,warning,457
human,soln2,0168,unassignedVariable,style,665
human,soln2,0271,invalidscanf,warning,119
human,soln2,0165,shadowVariable,style,398
human,soln2,0068,invalidscanf,warning,119
human,soln2,0068,passedByValue,performance,398
human,soln2,0068,passedByValue,performance,398
human,soln2,0123,shadowVariable,style,398
human,soln2,0076,constParameterReference,style,398
human,soln2,0076,constParameterReference,style,398
human,soln2,0076,constParameterReference,style,398
human,soln2,0076,constParameterReference,style,398
human,soln2,0025,unusedVariable,style,563
human,soln2,0184,unusedVariable,style,563
human,soln2,0080,useStlAlgorithm,style,398
human,soln2,0207,shadowVariable,style,398
human,soln2,0207,shadowVariable,style,398
human,soln2,0207,shadowVariable,style,398
human,soln2,0207,constVariablePointer,style,398
human,soln2,0203,invalidScanfArgType_int,warning,686
human,soln2,0268,invalidPrintfArgType_sint,portability,686
human,soln2,0268,unusedVariable,style,563
human,soln2,0268,unusedVariable,style,563
human,soln2,0052,incompleteArrayFill,portability,131
human,soln2,0224,variableScope,style,398
human,soln2,0224,shadowVariable,style,398
human,soln2,0224,shadowVariable,style,398
human,soln2,0224,shadowVariable,style,398
human,soln2,0224,shadowVariable,style,398
human,soln2,0224,unreadVariable,style,563
human,soln2,0224,unreadVariable,style,563
human,soln2,0224,unreadVariable,style,563
human,soln2,0224,unreadVariable,style,563
human,soln2,0224,unreadVariable,style,563
human,soln2,0224,unreadVariable,style,563
human,soln2,0224,unreadVariable,style,563
human,soln2,0224,unreadVariable,style,563
human,soln2,0290,shadowVariable,style,398
human,soln2,0290,unreadVariable,style,563
human,soln2,0290,unreadVariable,style,563
human,soln2,0004,arrayIndexOutOfBoundsCond,warning,788
human,soln2,0004,functionConst,style,398
human,soln2,0004,shadowVariable,style,398
human,soln2,0094,unusedVariable,style,563
human,soln2,0159,invalidPrintfArgType_sint,portability,686
human,soln2,0110,functionConst,style,398
human,soln2,0110,functionConst,style,398
human,soln2,0181,uninitvar,warning,457
human,soln2,0181,unreadVariable,style,563
human,soln2,0156,constVariablePointer,style,398
human,soln2,0193,functionConst,style,398
human,soln2,0044,invalidscanf,warning,119
human,soln2,0191,useStlAlgorithm,style,398
human,soln2,0204,functionConst,style,398
human,soln2,0204,functionConst,style,398
human,soln2,0204,functionConst,style,398
human,soln2,0204,functionConst,style,398
human,soln2,0204,functionConst,style,398
human,soln2,0204,functionConst,style,398
human,soln2,0204,functionConst,style,398
human,soln2,0204,functionConst,style,398
human,soln2,0204,functionConst,style,398
human,soln2,0204,shadowVariable,style,398
human,soln2,0204,shadowVariable,style,398
human,soln2,0204,shadowVariable,style,398
human,soln2,0204,shadowVariable,style,398
human,soln2,0204,shadowVariable,style,398
human,soln2,0204,shadowVariable,style,398
human,soln2,0204,shadowVariable,style,398
human,soln2,0204,shadowVariable,style,398
human,soln2,0204,shadowVariable,style,398
human,soln2,0204,shadowVariable,style,398
human,soln2,0204,shadowVariable,style,398
human,soln2,0204,shadowVariable,style,398
human,soln2,0204,constStatement,warning,398
human,soln2,0204,constStatement,warning,398
human,soln2,0204,constStatement,warning,398
human,soln2,0204,constStatement,warning,398
human,soln2,0204,constStatement,warning,398
human,soln2,0204,constStatement,warning,398
human,soln2,0204,constStatement,warning,398
human,soln2,0204,constStatement,warning,398
human,soln2,0204,constStatement,warning,398
human,soln2,0204,constStatement,warning,398
human,soln2,0204,constStatement,warning,398
human,soln2,0204,constStatement,warning,398
human,soln2,0204,constStatement,warning,398
human,soln2,0204,constVariableReference,style,398
human,soln2,0204,uninitvar,error,457
human,soln2,0204,uninitvar,error,457
human,soln2,0204,uninitvar,error,457
human,soln2,0204,uninitvar,error,457
human,soln2,0204,uninitvar,error,457
human,soln2,0204,uninitvar,error,457
human,soln2,0204,uninitvar,error,457
human,soln2,0169,unreadVariable,style,563
human,soln2,0122,constParameter,style,398
human,soln2,0231,functionConst,style,398
human,soln2,0231,shadowVariable,style,398
human,soln2,0231,shadowVariable,style,398
human,soln2,0005,bitwiseOnBoolean,style,398
human,soln2,0199,variableScope,style,398
human,soln2,0276,invalidscanf,warning,119
human,soln2,0201,incompleteArrayFill,portability,131
human,soln2,0201,useStlAlgorithm,style,398
human,soln2,0160,uninitMemberVar,warning,398
human,soln2,0160,uninitMemberVar,warning,398
human,soln2,0160,uninitMemberVar,warning,398
human,soln2,0062,noExplicitConstructor,style,398
human,soln2,0062,noExplicitConstructor,style,398
human,soln2,0062,noExplicitConstructor,style,398
human,soln2,0062,shadowVariable,style,398
human,soln2,0062,shadowVariable,style,398
human,soln2,0062,shadowVariable,style,398
human,soln2,0280,unusedVariable,style,563
human,soln2,0280,unusedVariable,style,563
human,soln2,0244,knownConditionTrueFalse,style,571
human,soln2,0244,knownConditionTrueFalse,style,571
human,soln2,0244,knownConditionTrueFalse,style,571
human,soln2,0067,unreadVariable,style,563
human,soln2,0067,unreadVariable,style,563
human,soln2,0067,unreadVariable,style,563
human,soln2,0067,unreadVariable,style,563
human,soln2,0041,useStlAlgorithm,style,398
human,soln2,0086,redundantAssignment,style,563
human,soln2,0086,variableScope,style,398
human,soln2,0086,variableScope,style,398
human,soln2,0086,unreadVariable,style,563
human,soln2,0086,unreadVariable,style,563
human,soln2,0086,unusedVariable,style,563
human,soln2,0263,constParameter,style,398
